year,city,crime_major_category,crime_detail,latitude,longitude,occurance_time,clear_status,incident_address,notes
2018,Durham,Theft,Burglary,35.98683,-78.92463,2018/10/02 18:11:00,Inactive,1800 W LAKEWOOD AVE,No Data
2018,Durham,Theft,Larceny - From Building,35.90769,-78.92093,2018/10/02 18:29:00,Active/Open,6100 GREENS HOLLOW LN,No Data
2018,Durham,Traffic Violations,All Traffic (Except Dwi),35.98294,-78.95768,2018/10/02 19:22:00,Closed (Non-Criminal),10600 US 15 501 HWY N,No Data
2018,Durham,Assault,Simple Assault,35.98871,-78.87197,2018/10/02 19:21:00,Cleared By Arrest,2300 TAYLOR ST,Weapon: Personal Weapons
2018,Durham,Theft,Burglary,35.98871,-78.87238,2018/10/02 19:21:00,Cleared By Arrest,2300 TAYLOR ST,No Data
2018,Durham,Miscellaneous,Intimidation,35.94192,-78.89455,2018/10/02 19:07:00,Cleared By Exception,3500 CENTURY OAKS DR,No Data
2018,Durham,Theft,Larceny - Shoplifting,36.02824,-78.84429,2018/10/02 19:46:00,Cleared By Arrest,1500 GLENN SCHOOL RD,No Data
2018,Durham,Fraud,Fraud - Impersonation,36.02819,-78.84459,2018/10/02 19:46:00,Cleared By Arrest,1500 GLENN SCHOOL RD,No Data
2018,Durham,Kidnapping,Kidnapping/Abduction,36.05555,-78.90502,2018/10/02 19:00:00,Cleared By Arrest,4000 HOLT SCHOOL RD,No Data
2018,Durham,Assault,Simple Assault,36.05556,-78.90539,2018/10/02 19:00:00,Cleared By Arrest,4000 HOLT SCHOOL RD,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.91694,-78.81153,2018/10/02 00:00:00,Closed (Non-Criminal),400 BEAR CREEK PATH,No Data
2018,Durham,Theft,Burglary,35.97376,-78.97102,2018/10/02 19:53:00,Active/Open,200 EMERALD POND LN,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.88153,-78.82783,2018/10/02 00:00:00,Closed (Non-Criminal),5700 ARRINGDON PARK DR,No Data
2018,Durham,Weapons Violations,Weapon Violations,35.98884,-78.88623,2018/10/02 20:30:00,Inactive,1200 WORTH ST,Weapon: Handgun
2018,Durham,Assault,Aggravated Assault,35.97697,-78.91721,2018/10/02 21:17:00,Inactive,FORESTWOOD DR/UNIVERSITY DR,Weapon: Handgun
2018,Durham,Theft,Vandalism,35.97664,-78.91764,2018/10/02 21:17:00,Inactive,FORESTWOOD DR/UNIVERSITY DR,No Data
2018,Durham,Theft,Larceny - All Other,36.00058,-78.86533,2018/10/02 21:37:00,Active/Open,600 HARDEE ST,No Data
2018,Durham,Theft,Motor Vehicle Theft,35.87926,-78.92232,2018/10/02 21:50:00,Active/Open,100 GATHERING PL,No Data
2018,Durham,Miscellaneous,Calls For Service (No Crime),36.00614,-78.91992,2018/10/02 22:30:00,Active/Open,SWIFT AVE/BROAD ST,No Data
2018,Durham,Theft,Larceny - Shoplifting,35.95588,-78.89066,2018/10/02 22:30:00,Inactive,2500 NC 55 HWY,No Data
2018,Durham,Miscellaneous,Robbery - Individual,35.99192,-78.9274,2018/10/02 21:00:00,Inactive,2000 HOUSE AVE,Weapon: Rifle
2018,Durham,Theft,Larceny - Shoplifting,36.02853,-78.84421,2018/10/02 23:17:00,Inactive,1500 GLENN SCHOOL RD,No Data
2018,Durham,Miscellaneous,All Other Offenses - Harassing Phone Calls,35.99532,-78.90721,2018/10/02 17:39:00,Inactive,500 WILLARD ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.88481,-78.88638,2018/10/03 02:29:00,Closed (Non-Criminal),100 CASCADE FALLS LN,No Data
2018,Durham,Miscellaneous,Dv Info Report (No Crime),35.96662,-78.8836,2018/10/03 02:00:00,Inactive,0 WELCH PL,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.89684,-78.89969,2018/10/03 02:57:00,Closed (Non-Criminal),5000 NC 55 HWY,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.01222,-78.96652,2018/10/03 03:14:00,Closed (Non-Criminal),900 CONSTITUTION DR,No Data
2018,Durham,Assault,Aggravated Assault,35.97465,-78.88856,2018/10/03 03:00:00,Inactive,1100 RIDGEWAY AVE,Weapon: Asphyxiation
2018,Durham,Theft,Towed/Abandoned Vehicle,35.99357,-78.89246,2018/10/03 03:44:00,Inactive,500 LIBERTY ST,No Data
2018,Durham,Assault,Simple Assault,35.99398,-78.87325,2018/10/03 03:10:00,Cleared By Exception,1600 HOLLOWAY ST,Weapon: Personal Weapons
2018,Durham,Theft,Larceny - All Other,35.99416,-78.87302,2018/10/03 03:10:00,Cleared By Exception,1600 HOLLOWAY ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.04064,-78.89134,2018/10/03 04:00:00,Closed (Non-Criminal),4000 MERIWETHER DR,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.04553,-78.93298,2018/10/03 04:09:00,Closed (Non-Criminal),2100 BOGARDE ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.04893,-78.91105,2018/10/03 04:14:00,Closed (Non-Criminal),900 CHALK LEVEL RD,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.93789,-78.84295,2018/10/03 04:33:00,Closed (Non-Criminal),2300 CHERRY CREEK DR,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.04894,-78.91148,2018/10/03 04:40:00,Closed (Non-Criminal),900 CHALK LEVEL RD,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.91747,-78.91277,2018/10/03 05:03:00,Closed (Non-Criminal),800 E WOODCROFT PKWY,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.91752,-78.91266,2018/10/03 05:08:00,Closed (Non-Criminal),800 E WOODCROFT PKWY,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.94455,-78.82109,2018/10/03 06:13:00,Inactive,2000 COPPER LEAF PKWY,No Data
2018,Durham,Assault,Simple Assault,35.93487,-78.89211,2018/10/03 06:10:00,Unfounded,400 LAUREL OAKS DR,Weapon: Other Weapon
2018,Durham,Traffic Violations,All Traffic (Except Dwi),35.97558,-78.89332,2018/10/03 06:32:00,Inactive,900 E LAWSON ST,No Data
2018,Durham,Theft,Burglary,36.04955,-78.90259,2018/10/03 06:00:00,Active/Open,4200 N ROXBORO ST,Weapon: Blunt Objects
2018,Durham,Theft,Motor Vehicle Theft,36.07716,-78.90726,2018/10/03 06:25:00,Unfounded,4900 N SINGING WOODS PL,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.00932,-78.90727,2018/10/03 00:00:00,Active/Open,900 URBAN AVE,No Data
2018,Durham,Theft,Vandalism,36.04913,-78.90486,2018/10/02 00:00:00,Cleared By Exception,3600 N DUKE ST,Weapon: Other Weapon
2018,Durham,Miscellaneous,Intimidation,35.98283,-78.89952,2018/10/03 08:46:00,Cleared By Exception,E UMSTEAD ST/DAWKINS ST,No Data
2018,Durham,Theft,Vandalism,36.0418,-78.88875,2018/10/02 02:00:00,Active/Open,500 PICKWICK TRL,Weapon: Personal Weapons
2018,Durham,Miscellaneous,Suspicious Activity,35.96335,-78.96752,2018/10/03 09:00:00,Active/Open,600 ALEXAN DR,No Data
2018,Durham,Theft,Vandalism,35.91326,-78.82365,2018/10/03 09:36:00,Active/Open,100 CROSS COUNTRY WAY,No Data
2018,Durham,Assault,Simple Assault,36.00593,-78.85239,2018/10/02 11:30:00,Unfounded,2300 CHEEK RD,Weapon: Personal Weapons
2018,Durham,Assault,Simple Assault,36.01805,-78.90987,2018/10/03 10:45:00,Cleared By Arrest,1000 W CLUB BLVD,Weapon: Personal Weapons
2018,Durham,Miscellaneous,Intimidation,36.01801,-78.90947,2018/10/03 10:45:00,Cleared By Arrest,1000 W CLUB BLVD,Weapon: Other Weapon
2018,Durham,Theft,Larceny - Shoplifting,36.018,-78.90953,2018/10/03 10:45:00,Cleared By Arrest,1000 W CLUB BLVD,Weapon: Personal Weapons
2018,Durham,Theft,Larceny - All Other,35.87426,-78.84944,2018/10/03 11:10:00,Inactive,4100 EMPEROR BLVD,No Data
2018,Durham,Miscellaneous,All Other Offenses - Harassing Phone Calls,35.96774,-78.94999,2018/10/03 10:46:00,Inactive,3700 UNIVERSITY DR,No Data
2018,Durham,Miscellaneous,Found Property,35.99551,-78.89964,2018/10/03 10:52:00,Inactive,200 N MANGUM ST,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,35.99644,-78.88907,2018/10/03 10:10:00,Cleared By Arrest,800 GILBERT ST,No Data
2018,Durham,Fraud,Fraud - Impersonation,36.03017,-78.92545,2018/10/03 11:59:00,Unfounded,2000 NORTH POINTE DR,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.99102,-78.90543,2018/10/03 11:49:00,Active/Open,1200 S DURHAM FREEWAY,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.9601,-78.96119,2018/10/03 12:39:00,Closed (Non-Criminal),1900 IVY CREEK BLVD,No Data
2018,Durham,Drugs,Drug/Narcotic Violations,36.01497,-78.91173,2018/10/03 11:50:00,Cleared By Arrest,N BUCHANAN BLVD/ENGLEWOOD AVE,No Data
2018,Durham,Theft,Larceny - Automobile Parts Or Accessories,35.98955,-78.99414,2018/10/03 12:15:00,Active/Open,5900 MT SINAI RD,No Data
2018,Durham,Theft,Vandalism,36.00872,-78.92181,2018/10/02 12:00:00,Active/Open,700 NINTH ST,No Data
2018,Durham,Fraud,Fraud - Wire/Computer/Other Electronic,36.05961,-78.93106,2018/10/03 12:24:00,Inactive,3800 GUESS RD,No Data
2018,Durham,Theft,Larceny - Shoplifting,35.90185,-78.89463,2018/10/03 12:17:00,Inactive,2100 NC 54 HWY E,No Data
2018,Durham,Theft,Larceny - Shoplifting,35.90177,-78.89499,2018/10/03 12:20:00,Inactive,2100 NC 54 HWY E,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,35.9895,-78.89505,2018/10/03 09:30:00,Inactive,200 HOOD ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.89113,-78.84444,2018/10/03 13:00:00,Closed (Non-Criminal),600 BEAVER DAM RUN,No Data
2018,Durham,Theft,Larceny - Shoplifting,35.90382,-78.95279,2018/10/03 13:04:00,Cleared By Arrest,8200 RENAISSANCE PKWY,No Data
2018,Durham,Fraud,Embezzlement,35.90416,-78.95321,2018/10/03 13:04:00,Cleared By Arrest,8200 RENAISSANCE PKWY,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,35.97033,-78.93689,2018/10/02 22:00:00,Active/Open,2900 MONROE AVE,No Data
2018,Durham,Weapons Violations,Weapon Violations,35.96735,-78.93968,2018/10/03 08:55:00,Inactive,3000 DIXON RD,Weapon: Other Weapon
2018,Durham,Miscellaneous,All Other Offenses - Harassing Phone Calls,35.95556,-78.91516,2018/10/03 12:58:00,Active/Open,2900 CEDARWOOD DR,No Data
2018,Durham,Miscellaneous,Calls For Service (No Crime),35.89398,-78.91875,2018/10/03 13:48:00,Active/Open,0 CANDYTUFF LN,No Data
2018,Durham,Theft,Burglary,35.98251,-78.93035,2018/10/03 12:50:00,Inactive,2300 HURON ST,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,35.95795,-78.96641,2018/10/02 18:00:00,Active/Open,4600 UNIVERSITY DR,No Data
2018,Durham,Theft,Larceny - Shoplifting,36.01849,-78.88945,2018/10/03 13:40:00,Inactive,2100 N ROXBORO ST,No Data
2018,Durham,Theft,Larceny - Shoplifting,35.97488,-78.79265,2018/10/03 13:48:00,Inactive,100 SHERRON RD,No Data
2018,Durham,Miscellaneous,All Other Criminal Offenses,35.96251,-78.95647,2018/10/03 14:03:00,Active/Open,3300 SHANNON RD,No Data
2018,Durham,Fraud,Fraud - Worthless Checks,36.04611,-78.899,2018/10/03 14:03:00,Inactive,200 PACIFIC AVE,No Data
2018,Durham,Theft,Lost Property,35.90429,-78.94178,2018/10/03 11:00:00,Inactive,6900 FAYETTEVILLE RD,No Data
2018,Durham,Assault,Simple Assault,35.97074,-78.93936,2018/10/03 15:13:00,Cleared By Arrest,2900 CHAPEL HILL RD,Weapon: Personal Weapons
2018,Durham,Theft,Vandalism,35.97075,-78.93895,2018/10/03 15:13:00,Cleared By Arrest,2900 CHAPEL HILL RD,No Data
2018,Durham,Theft,Larceny - All Other,35.99086,-78.89673,2018/10/02 14:06:00,Cleared By Exception,300 S DILLARD ST,No Data
2018,Durham,Theft,Larceny - All Other,35.90648,-78.91431,2018/10/03 15:00:00,Inactive,6400 BARBEE RD,No Data
2018,Durham,Miscellaneous,Intimidation,35.95488,-78.99876,2018/10/03 15:30:00,Active/Open,5400 NEW HOPE COMMONS DR,No Data
2018,Durham,Assault,Aggravated Assault,35.99188,-78.89644,2018/10/03 15:45:00,Inactive,400 E MAIN ST,Weapon: Other Weapon
2018,Durham,Assault,Aggravated Assault,35.99483,-78.90424,2018/10/02 20:30:00,Cleared By Exception,300 BLACKWELL ST,Weapon: Personal Weapons
2018,Durham,Theft,Larceny - All Other,36.07664,-78.89052,2018/10/03 16:45:00,Active/Open,0 BIG BLUFF PL,No Data
2018,Durham,Theft,Motor Vehicle Theft,35.97462,-78.89092,2018/10/03 17:02:00,Unfounded,1100 E LAWSON ST,No Data
2018,Durham,Miscellaneous,Runaway,36.00275,-78.90683,2018/10/03 09:15:00,Closed (Non-Criminal),400 N DUKE ST,No Data
2018,Durham,Miscellaneous,All Other Criminal Offenses,35.9931,-78.90076,2018/10/03 16:03:00,Cleared By Arrest,200 S MANGUM ST,No Data
2018,Durham,Miscellaneous,Intimidation,35.9936,-78.85397,2018/10/03 14:15:00,Active/Open,300 JUNCTION RD,No Data
2018,Durham,Assault,Simple Assault,36.02841,-78.91275,2018/10/03 17:00:00,Inactive,2100 BROAD ST,Weapon: Personal Weapons
2018,Durham,Theft,Larceny - All Other,35.95923,-78.82871,2018/10/03 15:03:00,Inactive,200 ASHTON GLN,No Data
2018,Durham,Fraud,Fraud - Credit Card/Atm,36.01951,-78.94614,2018/10/03 04:25:00,Cleared By Arrest,3400 HILLSBOROUGH RD,No Data
2018,Durham,Theft,Lost Property,36.01954,-78.94579,2018/10/03 04:25:00,Cleared By Arrest,3400 HILLSBOROUGH RD,No Data
2018,Durham,Assault,Simple Assault,35.99322,-78.89321,2018/10/03 18:30:00,Cleared By Exception,300 PEACHTREE PL,No Data
2018,Durham,Miscellaneous,Dv Info Report (No Crime),35.98405,-78.90591,2018/10/03 18:35:00,Inactive,100 W ENTERPRISE ST,No Data
2018,Durham,Miscellaneous,Calls For Service (No Crime),36.06789,-78.92541,2018/10/03 18:30:00,Active/Open,2400 LANDIS DR,No Data
2018,Durham,Theft,Larceny - From Building,36.03953,-78.8848,2018/10/03 18:25:00,Active/Open,3600 WIGGINS ST,No Data
2018,Durham,Theft,Larceny - Automobile Parts Or Accessories,36.07716,-78.90998,2018/10/03 18:00:00,Active/Open,5200 N ROXBORO ST,No Data
2018,Durham,Theft,Larceny - Automobile Parts Or Accessories,36.01265,-78.81362,2018/10/03 19:58:00,Active/Open,100 ROSEBUD LN,No Data
2018,Durham,Drugs,Drug/Narcotic Violations,36.02692,-78.87884,2018/10/03 20:10:00,Inactive,2500 GLENBROOK DR,Weapon: Narcotics/Drugs
2018,Durham,Theft,Larceny - From Motor Vehicle,35.95631,-78.92654,2018/10/03 18:10:00,Inactive,3400 THIRD FORK RD,No Data
2018,Durham,Drugs,Drug/Narcotic Violations,35.98391,-78.87196,2018/10/03 18:22:00,Cleared By Arrest,2500 HARVARD AVE,No Data
2018,Durham,Drugs,Drug Equipment/Paraphernalia,35.98374,-78.87153,2018/10/03 18:22:00,Cleared By Arrest,2500 HARVARD AVE,No Data
2018,Durham,Weapons Violations,Weapon Violations,35.98396,-78.87166,2018/10/03 18:22:00,Cleared By Arrest,2500 HARVARD AVE,Weapon: Handgun
2018,Durham,Miscellaneous,Runaway,36.00273,-78.90678,2018/10/03 16:30:00,Closed (Non-Criminal),400 N DUKE ST,No Data
2018,Durham,Miscellaneous,Runaway,36.0595,-78.9157,2018/10/03 18:00:00,Active/Open,800 NORTHWOOD HILLS AVE,No Data
2018,Durham,Miscellaneous,Calls For Service (No Crime),35.99608,-78.90555,2018/10/03 21:00:00,Inactive,500 W PETTIGREW ST,No Data
2018,Durham,Miscellaneous,Offense Against Family - Other,35.99798,-78.8101,2018/10/03 21:11:00,Unfounded,200 CLOVERDALE DR,No Data
2018,Durham,Theft,Larceny - Shoplifting,35.95523,-78.99919,2018/10/03 21:35:00,Inactive,5400 NEW HOPE COMMONS DR,No Data
2018,Durham,Fraud,Fraud - Unauthorized Use Of Conveyance,36.01321,-78.94152,2018/10/03 21:44:00,Cleared By Exception,2800 CREST ST,No Data
2018,Durham,Drugs,Drug/Narcotic Violations,35.99335,-78.85393,2018/10/03 22:00:00,Inactive,300 JUNCTION RD,No Data
2018,Durham,Drugs,Drug/Narcotic Violations,35.99334,-78.85364,2018/10/03 23:07:00,Cleared By Arrest,300 JUNCTION RD,No Data
2018,Durham,Theft,Larceny - Shoplifting,35.97399,-78.88501,2018/10/03 22:15:00,Inactive,1400 E LAWSON ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.98953,-78.89286,2018/10/04 00:11:00,Closed (Non-Criminal),800 ANGIER AVE,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.88126,-78.82764,2018/10/04 00:24:00,Closed (Non-Criminal),5700 ARRINGDON PARK DR,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.02832,-78.91268,2018/10/03 20:00:00,Active/Open,2100 BROAD ST,No Data
2018,Durham,Drugs,Drug/Narcotic Violations,35.95402,-78.91014,2018/10/03 23:56:00,Cleared By Arrest,3600 FOUR SEASONS DR,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.04063,-78.89161,2018/10/04 00:48:00,Closed (Non-Criminal),4000 MERIWETHER DR,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.9824,-78.90248,2018/10/04 01:00:00,Closed (Non-Criminal),200 E UMSTEAD ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.01228,-78.96652,2018/10/04 01:33:00,Closed (Non-Criminal),900 CONSTITUTION DR,No Data
2018,Durham,Drugs,Drug/Narcotic Violations,35.99399,-78.874,2018/10/04 02:00:00,Cleared By Arrest,N BRIGGS AVE/HOLLOWAY ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.88508,-78.88601,2018/10/04 02:19:00,Closed (Non-Criminal),100 CASCADE FALLS LN,No Data
2018,Durham,Miscellaneous,Runaway,35.96511,-78.91698,2018/10/03 11:30:00,Closed (Non-Criminal),2500 S ROXBORO ST,No Data
2018,Durham,Assault,Simple Assault,36.00805,-78.9375,2018/10/04 01:44:00,Active/Open,2300 ERWIN RD,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.04898,-78.91107,2018/10/04 03:09:00,Closed (Non-Criminal),900 CHALK LEVEL RD,No Data
2018,Durham,Theft,Burglary,35.98368,-78.90424,2018/10/04 03:00:00,Inactive,100 E ENTERPRISE ST,No Data
2018,Durham,Theft,Larceny - From Building,35.99861,-78.86415,2018/10/04 03:21:00,Cleared By Exception,500 HARDEE ST,No Data
2018,Durham,Theft,Motor Vehicle Theft,35.99896,-78.86411,2018/10/04 03:21:00,Cleared By Exception,500 HARDEE ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.00478,-78.95297,2018/10/04 03:41:00,Closed (Non-Criminal),1300 MORREENE RD,No Data
2018,Durham,Theft,Burglary,35.99169,-78.89207,2018/10/04 03:18:00,Cleared By Arrest,100 COMMERCE ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.02569,-78.91135,2018/10/04 04:11:00,Closed (Non-Criminal),1200 LEON ST,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.89501,-78.9437,2018/10/04 04:15:00,Closed (Non-Criminal),1000 BELLENDEN DR,No Data
2018,Durham,Miscellaneous,Robbery - Individual,36.01812,-78.89043,2018/10/04 03:45:00,Unfounded,2100 N ROXBORO ST,Weapon: Handgun
2018,Durham,Theft,Towed/Abandoned Vehicle,36.04901,-78.91142,2018/10/04 04:23:00,Closed (Non-Criminal),900 CHALK LEVEL RD,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.95238,-78.98595,2018/10/04 04:29:00,Closed (Non-Criminal),100 NORTHCREEK DR,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.97071,-78.93928,2018/10/04 05:18:00,Closed (Non-Criminal),2900 CHAPEL HILL RD,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,35.94702,-78.92697,2018/10/04 04:42:00,Cleared By Arrest,100 GREY ELM TRL,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,35.90189,-78.95489,2018/10/04 06:07:00,Closed (Non-Criminal),1300 TRAIL VIEW LN,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.05105,-78.92199,2018/10/04 06:43:00,Closed (Non-Criminal),1400 NEW CASTLE RD,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,35.93531,-78.89807,2018/10/04 06:16:00,Active/Open,3400 BALFOUR WEST,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,35.93461,-78.89709,2018/10/04 07:07:00,Inactive,3400 BALFOUR WEST,No Data
2018,Durham,Miscellaneous,Calls For Service (No Crime),35.9738,-78.93966,2018/10/04 06:15:00,Active/Open,3100 DURHAM CHAPEL HILL BLVD,No Data
2018,Durham,Miscellaneous,Robbery - Individual,35.98279,-78.90264,2018/10/04 07:18:00,Cleared By Arrest,1100 S ROXBORO ST,Weapon: Personal Weapons
2018,Durham,Theft,Larceny - All Other,35.97216,-78.94415,2018/10/04 08:06:00,Active/Open,3300 DURHAM CHAPEL HILL BLVD,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,35.93298,-78.89446,2018/10/04 08:03:00,Inactive,3400 BALFOUR EAST,No Data
2018,Durham,Assault,Simple Assault,35.98684,-78.87934,2018/10/04 08:21:00,Inactive,200 CHERRY GROVE ST,No Data
2018,Durham,Miscellaneous,Found Property,35.98576,-78.88965,2018/10/04 07:59:00,Active/Open,200 STOKES ST,No Data
2018,Durham,Miscellaneous,Trespassing,36.01863,-78.89011,2018/10/04 08:37:00,Cleared By Arrest,2200 N ROXBORO ST,No Data
2018,Durham,Miscellaneous,Intimidation,35.97939,-78.87024,2018/10/03 23:00:00,Active/Open,1100 S HOOVER RD,No Data
2018,Durham,Theft,Burglary,35.9378,-78.82089,2018/10/04 08:46:00,Inactive,1600 DISCOVERY WAY,No Data
2018,Durham,Theft,Larceny - Shoplifting,35.97696,-78.79217,2018/10/04 08:43:00,Cleared By Exception,5100 WAKE FOREST HWY,No Data
2018,Durham,Fraud,Fraud - Credit Card/Atm,35.94748,-78.98492,2018/10/04 09:12:00,Inactive,22300 ROSE GARDEN LN,No Data
2018,Durham,Theft,Towed/Abandoned Vehicle,36.00174,-78.89734,2018/10/04 09:03:00,Inactive,200 W CORPORATION ST,No Data
2018,Durham,Theft,Larceny - All Other,35.98587,-78.876,2018/10/04 09:03:00,Active/Open,100 S GUTHRIE AVE,No Data
2018,Durham,Theft,Vandalism,35.94957,-78.99291,2018/10/04 08:40:00,Active/Open,3700 MT MORIAH RD,Weapon: Other Weapon
2018,Durham,Theft,Larceny - From Motor Vehicle,36.04283,-78.95499,2018/10/04 09:37:00,Active/Open,3900 W CARVER ST,No Data
2018,Durham,Theft,Larceny - All Other,36.01561,-78.91163,2018/10/04 09:54:00,Active/Open,1100 N BUCHANAN BLVD,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,36.00393,-78.87529,2018/10/03 22:00:00,Active/Open,1000 E GEER ST,No Data
2018,Durham,Miscellaneous,Recovered Stolen Vehicle (Other Jurisdiction),35.96306,-78.91496,2018/10/04 08:47:00,Inactive,3000 E WEAVER ST,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,36.01133,-78.89936,2018/10/03 22:00:00,Active/Open,1200 WASHINGTON ST,No Data
2018,Durham,Theft,Burglary,35.97361,-78.94953,2018/10/04 10:28:00,Active/Open,2700 PICKETT RD,No Data
2018,Durham,Theft,Larceny - From Building,36.04797,-78.93966,2018/10/04 10:12:00,Inactive,2600 CROASDAILE FARM PKWY,No Data
2018,Durham,Theft,Larceny - From Building,36.00508,-78.88301,2018/10/04 10:12:00,Unfounded,1200 AVONDALE DR,No Data
2018,Durham,Miscellaneous,Robbery - Individual,36.02908,-78.91414,2018/10/04 11:24:00,Inactive,1500 NORTH POINTE DR,Weapon: Personal Weapons
2018,Durham,Theft,Motor Vehicle Theft,35.9875,-78.88746,2018/10/04 10:51:00,Cleared By Exception,1200 E MAIN ST,No Data
2018,Durham,Miscellaneous,Non-Criminal Detainment (Involuntary Commitment),35.99259,-78.89508,2018/10/04 11:40:00,Active/Open,500 E MAIN ST,No Data
2018,Durham,Fraud,Fraud - Unauthorized Use Of Conveyance,36.01708,-78.94035,2018/10/04 12:03:00,Inactive,3100 HILLSBOROUGH RD,No Data
2018,Durham,Miscellaneous,Robbery - Individual,35.92395,-78.96376,2018/10/04 00:30:00,Inactive,6800 GARRETT RD,Weapon: Handgun
2018,Durham,Theft,Larceny - All Other,36.01288,-78.8667,2018/10/04 12:26:00,Cleared By Exception,1600 E GEER ST,No Data
2018,Durham,Theft,Larceny - From Motor Vehicle,36.05015,-78.88555,2018/10/04 12:00:00,Active/Open,800 SARATOGA DR,No Data
2018,Durham,Weapons Violations,Weapon Violations,35.9803,-78.89872,2018/10/04 12:47:00,Cleared By Arrest,500 MASSEY AVE,Weapon: Handgun
